day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
16,4,4,0,0,-1,12,5,5,1,1,-1,10,1,1,5,1,8,10,5,5,5,0,-1,6,4,4,2,1,-1,10,12,12,1,0,-1,3,1,1,3,2,-1,12,4,4,1,1,-1,11,7,4,0,0,-1,9
17,5,5,0,0,-1,12,5,5,1,1,-1,11,1,1,5,1,8,11,6,6,5,0,-1,6,5,5,2,1,-1,10,13,13,1,0,-1,3,1,1,3,2,-1,13,4,4,1,1,-1,12,8,4,0,0,-1,9
18,5,5,1,1,-1,12,5,5,1,1,-1,12,2,2,5,1,8,11,6,6,5,0,-1,7,5,5,2,1,-1,11,14,14,1,0,-1,3,1,1,4,2,-1,13,4,4,1,1,-1,13,8,4,0,0,-1,10
19,5,5,1,1,-1,13,5,5,2,1,-1,12,2,2,6,2,8,11,6,6,5,0,-1,8,5,5,2,1,-1,12,14,14,1,0,-1,4,1,1,5,3,-1,13,4,4,1,1,-1,14,8,4,0,0,-1,11
20,5,5,1,1,-1,14,5,5,3,1,-1,12,2,2,7,3,8,11,7,7,5,0,-1,8,6,6,2,1,-1,12,15,15,1,0,-1,4,1,1,5,3,-1,14,5,5,1,1,-1,14,9,4,0,0,-1,11
21,6,5,1,1,-1,14,6,6,3,1,-1,12,2,2,7,3,8,12,8,8,5,0,-1,8,7,7,2,1,-1,12,15,15,1,0,0,5,1,1,5,3,-1,15,6,6,1,1,-1,14,9,4,0,0,-1,12
22,7,5,1,1,-1,14,6,6,3,1,-1,13,2,2,7,3,8,13,9,9,5,0,-1,8,8,8,2,1,-1,12,15,15,1,0,0,6,1,1,5,3,-1,16,6,6,1,1,-1,15,9,4,0,0,-1,13
23,7,5,1,1,-1,15,7,7,3,1,-1,13,2,2,8,3,8,13,9,9,6,0,-1,8,9,9,2,1,-1,12,15,15,1,0,0,7,1,1,6,3,-1,16,6,6,2,1,-1,15,10,4,0,0,-1,13
24,7,5,2,1,-1,15,8,8,3,1,-1,13,2,2,9,3,8,13,9,9,6,0,-1,9,9,9,2,1,-1,13,15,15,1,0,0,8,1,1,7,4,-1,16,7,7,2,1,-1,15,10,4,0,0,-1,14
25,7,5,2,1,-1,16,8,8,3,1,-1,14,2,2,9,3,8,14,9,9,6,0,-1,10,9,9,2,1,-1,14,15,15,1,0,0,9,1,1,8,4,-1,16,7,7,2,1,-1,16,10,4,0,0,-1,15
26,7,5,3,1,-1,16,8,8,3,1,-1,15,2,2,9,3,8,15,9,9,7,0,-1,10,10,10,2,1,-1,14,15,15,1,0,0,10,2,2,8,4,-1,16,7,7,3,1,-1,16,10,4,0,0,-1,16
27,7,5,3,1,-1,17,8,8,3,1,-1,16,2,2,9,3,8,16,9,9,7,0,-1,11,11,11,2,1,-1,14,15,15,1,0,0,11,2,2,8,4,-1,17,8,8,3,1,-1,16,10,4,0,0,-1,17
28,7,5,4,1,-1,17,9,9,3,1,-1,16,2,2,9,3,8,17,10,10,7,0,-1,11,12,12,2,1,-1,14,15,15,1,0,0,12,2,2,9,5,-1,17,8,8,4,1,-1,16,11,5,0,0,-1,17
29,8,6,4,1,-1,17,9,9,3,1,-1,17,2,2,9,3,8,18,10,10,7,0,-1,12,12,12,2,1,-1,15,15,15,1,0,0,13,2,2,10,6,-1,17,8,8,5,2,-1,16,11,5,0,0,-1,18
30,9,7,4,1,-1,17,10,10,3,1,-1,17,2,2,9,3,8,19,11,11,7,0,-1,12,13,13,2,1,-1,15,15,15,1,0,0,14,2,2,10,6,-1,18,9,9,5,2,-1,16,11,5,0,0,-1,19
31,9,7,5,1,-1,17,11,11,3,1,-1,17,3,3,9,3,8,19,12,12,7,0,-1,12,13,13,3,2,-1,15,15,15,1,0,0,15,2,2,10,6,-1,19,10,10,5,2,-1,16,12,6,0,0,-1,19
32,10,8,5,1,-1,17,11,11,3,1,-1,18,3,3,9,3,8,20,13,13,7,0,6,12,14,14,3,2,-1,15,15,15,1,0,0,16,3,2,10,6,-1,19,11,11,5,2,-1,16,13,7,0,0,-1,19
33,10,8,5,1,-1,18,12,12,3,1,-1,18,3,3,9,3,8,21,13,13,7,0,6,13,15,15,3,2,-1,15,15,15,1,0,0,17,3,2,10,6,-1,20,12,12,5,2,-1,16,13,7,0,0,-1,20
34,11,9,5,1,-1,18,13,13,3,1,-1,18,3,3,9,3,8,22,13,13,8,1,6,13,16,16,3,2,-1,15,15,15,1,0,0,18,3,2,10,6,-1,21,13,13,5,2,-1,16,14,7,0,0,-1,20
35,11,9,5,1,-1,19,13,13,4,1,-1,18,3,3,9,3,8,23,13,13,8,1,6,14,17,17,3,2,-1,15,15,15,1,0,0,19,4,3,10,6,-1,21,13,13,6,3,-1,16,15,8,0,0,-1,20
36,12,10,5,1,-1,19,14,14,4,1,-1,18,3,3,9,3,8,24,13,13,9,1,6,14,18,18,3,2,-1,15,15,15,1,0,0,20,5,4,10,6,-1,21,14,14,6,3,-1,16,16,9,0,0,-1,20
37,13,10,5,1,-1,19,14,14,4,1,-1,19,3,3,9,3,8,25,13,13,9,1,6,15,19,19,3,2,-1,15,15,15,1,0,0,21,5,4,10,6,0,22,15,15,6,3,-1,16,17,10,0,0,-1,20
38,13,10,5,1,-1,20,14,14,4,1,-1,20,3,3,10,4,8,25,13,13,9,1,6,16,19,19,4,2,-1,15,15,15,1,0,0,22,5,4,11,6,0,22,15,15,7,4,-1,16,17,10,1,1,-1,20
39,14,11,5,1,-1,20,14,14,4,1,-1,21,3,3,10,4,8,26,13,13,9,1,6,17,19,19,4,2,-1,16,15,15,1,0,0,23,5,4,11,6,0,23,16,16,7,4,-1,16,17,10,1,1,-1,21
40,15,11,5,1,-1,20,14,14,5,2,0,21,3,3,10,4,8,27,13,13,9,1,6,18,19,19,5,2,-1,16,15,15,1,0,0,24,5,4,11,6,0,24,17,17,7,4,-1,16,18,11,1,1,-1,21
41,16,11,5,1,-1,20,14,14,6,4,0,21,3,3,10,4,8,28,13,13,9,1,6,19,20,20,5,2,-1,16,15,15,1,0,0,25,5,4,11,6,0,25,18,18,7,4,-1,16,18,11,1,1,0,22
42,16,11,5,1,-1,21,14,14,6,4,0,22,3,3,10,4,8,29,13,13,9,1,6,20,20,20,5,2,-1,17,15,15,1,0,0,26,5,4,11,6,0,26,19,19,7,4,-1,16,18,11,1,1,0,23
43,17,12,5,1,-1,21,14,14,7,4,0,22,3,3,11,5,8,29,13,13,10,1,6,20,21,20,5,2,-1,17,15,15,1,0,0,27,5,4,12,6,0,26,20,20,7,4,4,16,18,11,2,1,0,23
44,17,12,6,2,-1,21,15,14,7,4,0,22,3,3,12,6,8,29,13,13,10,1,6,21,22,21,5,2,-1,17,15,15,1,0,0,28,5,4,13,7,0,26,20,20,7,4,4,17,18,11,3,1,0,23
45,18,13,6,2,-1,21,15,14,8,6,0,22,3,3,12,6,8,30,13,13,10,1,6,22,23,22,5,2,-1,17,15,15,2,0,0,28,5,4,14,7,0,26,20,20,7,4,4,18,18,11,3,1,0,24
46,19,14,6,2,-1,21,15,14,9,6,0,22,3,3,12,6,8,31,13,13,10,1,6,23,23,22,5,2,-1,18,15,15,2,0,0,29,5,4,14,7,0,27,20,20,7,4,4,19,18,11,3,1,0,25
47,20,15,6,2,-1,21,15,14,10,6,0,22,3,3,12,6,8,32,13,13,11,1,6,23,23,22,6,3,-1,18,15,15,2,0,0,30,5,4,14,7,0,28,20,20,8,4,4,19,18,11,3,1,0,26
48,21,16,6,2,-1,21,15,14,11,6,0,22,3,3,13,7,8,32,13,13,11,1,6,24,23,22,6,3,-1,19,15,15,3,0,0,30,5,4,14,7,0,29,20,20,8,4,4,20,18,11,3,1,0,27
49,22,17,6,2,-1,21,15,14,12,7,0,22,3,3,14,8,8,32,13,13,11,1,6,25,24,22,6,3,-1,19,15,15,3,0,0,31,5,4,15,7,0,29,20,20,8,4,4,21,18,11,4,2,0,27
50,22,17,6,2,-1,22,15,14,13,7,0,22,3,3,15,8,8,32,13,13,11,1,6,26,24,22,6,3,-1,20,15,15,3,0,0,32,5,4,15,7,0,30,20,20,9,5,4,21,18,11,4,2,0,28
51,22,17,7,3,-1,22,15,14,13,7,0,23,3,3,15,8,8,33,13,13,11,1,6,27,24,22,6,3,-1,21,15,15,3,0,0,33,5,4,15,7,0,31,20,20,9,5,4,22,18,11,5,3,0,28
52,23,18,7,3,-1,22,15,14,13,7,0,24,3,3,15,8,8,34,13,13,11,1,6,28,24,22,6,3,-1,22,15,15,3,0,0,34,5,4,16,7,0,31,20,20,9,5,4,23,18,11,5,3,0,29
53,24,19,7,3,-1,22,15,14,14,7,0,24,3,3,16,8,8,34,13,13,11,1,6,29,25,23,6,3,-1,22,15,15,3,0,0,35,5,4,16,7,0,32,20,20,9,5,4,24,18,11,5,3,0,30
54,24,19,8,3,-1,22,15,14,14,7,0,25,3,3,16,8,8,35,13,13,11,1,6,30,26,24,6,3,-1,22,15,15,3,0,0,36,6,4,16,7,0,32,20,20,9,5,4,25,18,11,5,3,0,31
55,24,19,9,3,-1,22,15,14,14,7,0,26,3,3,17,9,8,35,14,13,11,1,6,30,26,24,6,3,-1,23,15,15,3,0,0,37,6,4,17,8,0,32,20,20,9,5,4,26,18,11,5,3,0,32
56,25,20,9,3,-1,22,15,14,15,8,0,26,3,3,17,9,8,36,14,13,11,1,6,31,26,24,6,3,-1,24,15,15,3,0,0,38,6,4,18,9,0,32,20,20,10,5,4,26,19,12,5,3,0,32
57,25,20,10,3,-1,22,15,14,15,8,0,27,3,3,17,9,8,37,14,13,11,1,6,32,27,25,6,3,-1,24,15,15,4,0,0,38,7,4,18,9,0,32,20,20,11,5,4,26,19,12,5,3,0,33
58,25,20,10,3,-1,23,15,14,15,8,0,28,4,3,17,9,8,37,14,13,11,1,6,33,27,25,6,3,-1,25,15,15,4,0,0,39,7,4,19,9,0,32,20,20,11,5,4,27,19,12,5,3,0,34
59,25,20,10,3,-1,24,15,14,15,8,0,29,4,3,17,9,8,38,14,13,12,2,6,33,28,26,6,3,-1,25,15,15,4,0,0,40,7,4,19,9,0,33,20,20,11,5,4,28,20,12,5,3,0,34
60,25,20,11,3,-1,24,15,14,16,9,0,29,5,3,17,9,8,38,14,13,12,2,6,34,29,27,6,3,-1,25,15,15,4,0,0,41,7,4,19,9,0,34,20,20,11,5,4,29,20,12,5,3,0,35
61,25,20,12,3,-1,24,15,14,17,10,0,29,5,3,17,9,8,39,14,13,13,2,6,34,29,27,7,3,8,25,15,15,4,0,0,42,7,4,20,10,0,34,20,20,11,5,4,30,21,12,5,3,0,35
62,25,20,13,4,-1,24,15,14,17,10,0,30,5,3,17,9,8,40,14,13,13,2,6,35,29,27,7,3,8,26,15,15,5,0,0,42,7,4,21,11,0,34,20,20,11,5,4,31,21,12,5,3,0,36
63,25,20,14,4,-1,24,15,14,17,10,0,31,5,3,17,9,8,41,14,13,13,2,6,36,29,27,7,3,8,27,15,15,5,0,0,43,7,4,22,11,0,34,20,20,11,5,4,32,21,12,5,3,0,37
64,25,20,15,4,-1,24,15,14,18,10,0,31,5,3,18,9,8,41,14,13,13,2,6,37,29,27,8,4,8,27,15,15,5,0,0,44,7,4,23,12,0,34,20,20,11,5,4,33,21,12,5,3,0,38
65,25,20,16,5,-1,24,15,14,18,10,0,32,5,3,18,9,8,42,14,13,13,2,6,38,29,27,9,4,8,27,15,15,6,0,0,44,7,4,23,12,0,35,20,20,11,5,4,34,21,12,5,3,0,39
66,26,20,16,5,-1,24,15,14,19,10,0,32,5,3,18,9,8,43,14,13,13,2,6,39,29,27,9,4,8,28,15,15,7,0,0,44,7,4,23,12,0,36,20,20,11,5,4,35,21,12,5,3,0,40
67,27,21,16,5,-1,24,15,14,19,10,0,33,5,3,18,9,8,44,14,13,13,2,6,40,29,27,10,5,8,28,15,15,7,0,0,45,7,4,23,12,0,37,20,20,12,6,4,35,21,12,5,3,0,41
68,28,22,16,5,-1,24,15,14,20,10,0,33,5,3,18,9,8,45,14,13,13,2,6,41,29,27,11,5,8,28,15,15,7,0,0,46,7,4,23,12,0,38,20,20,12,6,4,36,21,12,6,4,0,41
69,28,22,17,6,-1,24,15,14,21,11,0,33,5,3,18,9,8,46,15,13,13,2,6,41,30,27,11,5,8,28,15,15,7,0,0,47,7,4,24,12,0,38,20,20,12,6,4,37,21,12,6,4,0,42
70,28,22,17,6,-1,25,15,14,21,11,0,34,5,3,18,9,8,47,15,13,13,2,6,42,30,27,11,5,8,29,15,15,8,0,0,47,7,4,24,12,0,39,20,20,12,6,4,38,21,12,7,5,0,42
71,28,22,18,6,-1,25,15,14,21,11,0,35,5,3,18,9,8,48,15,13,13,2,6,43,30,27,11,5,8,30,15,15,8,0,0,48,7,4,25,12,0,39,20,20,12,6,4,39,21,12,7,5,0,43
Common Wealth achieved on day 60
